BERDO ID,Tax Parcel ID,Property Owner Name,Building Address,Building Address City,Building Address Zip Code,Parcel Address,Parcel Address City,Parcel Address Zip Code,Reported Gross Floor Area (Sq Ft),Reported Enclosed Parking Area (Sq Ft),Largest Property Type,All Property Types,Site EUI (Energy Use Intensity kBtu/ft²),Energy Star Score,Total Site Energy Usage (kBtu),Natural Gas Usage (kBtu),Electricity Usage (kBtu),Renewable System Electricity Usage Onsite (kBtu),District Hot Water Usage (kBtu),District Chilled Water Usage (kBtu),District Steam Usage (kBtu),Fuel Oil 1 Usage (kBtu),Fuel Oil 2 Usage (kBtu),Fuel Oil 4 Usage (kBtu),Fuel Oil 5 and 6 Usage (kBtu),Propane Usage (kBtu),Diesel Usage (kBtu),Kerosene Usage (kBtu),Water Usage Intensity (Gallons/ft²),Compliance Status,BERDO Reporting Status,Community Choice Electricity Participation,Renewable Energy Purchased through a Power Purchase Agreement (PPA),Renewable Energy Certificate (REC) Purchase,Backup Generator,Battery Storage,Electric Vehicle (EV) Charging,Cooresponding Campus ID,Notes,Estimated Total GHG Emissions (kgCO2e),Reporting Compliance Status,First Emissions Compliance Year (Projected)
"106884, 107255",,,143 Porter St,boston,2128,,,,40434.0,,Other - Recreation,"Self-Storage Facility, ",18.2,,735680.4,,500224.8,,,,,,,,,,,,,,,,,,,,,4019903.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
"101938, 101939, 107026",,,400 Frontage Rd,boston,2118,,,,432293.0,,"Repair Services (Vehicle, Shoe, Locksmith, etc.)","Office, ",62.6,,27074851.3,18803053.7,8271796.9,,,,,,,,,,,,10.78,,,,,,,,,4019946.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
"106910, 107019, 107020",,,58 Gibson St,boston,2122,,,,6562.0,,Self-Storage Facility,"Office, ",84.3,,553240.7,402429,150811.7,,,,,,,,,,,,2.46,,,,,,,,,4019948.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
"100113, 104520, 104702, 104703, 104704, 104705, 104706, 104707, 104708, 104709, 104710, 104711, 104712, 104713, 104714, 104715, 104716, 104717, 104718, 104719, 104720, 104721, 104722, 104723, 104724, 104725, 104726, 104728, 104729, 104730, 104731, 104732, 104733, 104735, 104736, 104737, 104738, 104740, 104741, 104743, 104744, 104745, 104746, 104747, 104748, 104749, 104750, 104751, 104752, 104753, 104754, 104755, 104756, 104757, 104758, 104759, 104760, 104761, 104762, 104767, 104768, 104769, 104770, 104771, 104774, 104775, 104776, 105168",,,360 Huntington Avenue,boston,2115,,,,6872989.0,,College/University,", ",118.5,,814503655.4,493710930.3,320792725.6,,,,,,,,,,,,20.41,,,,,,,,,4021806.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
102090,,,154 Ruskindale Rd.,boston,2126,,,,25791.0,,K-12 School,", ",118.7,35,3060562.1,2769411.9,291150.2,,,,,,,,,,,,8.02,,,,,,,,,4028170.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
"102017, 102018",,,325 Mt. Vernon St.,boston,2125,,,,191833.0,,K-12 School,", ",60.4,74,11583611.5,10184345.2,1399266.3,,,,,,,,,,,,3.45,,,,,,,,,4028179.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
"101960, 107007",,,200 Heath St.,boston,2130,,,,137800.0,,K-12 School,"Heated Swimming Pool, ",124.1,24,17105014.4,15160140.9,1944873.4,,,,,,,,,,,,11.71,,,,,,,,,4028208.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
"101822, 107009",,,312 Border St.,boston,2128,,,,216786.0,,K-12 School,"Other - Recreation, Heated Swimming Pool",100.1,,21690722.6,20404535.1,1286187.5,,,,,,,,,,,,5.31,,,,,,,,,4028273.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
"101881, 107256",,,50 School St.,boston,2129,,,,59330.0,,K-12 School,", ",60.7,77,3603530.0,3095577,507953.0,,,,,,,,,,,,9.03,,,,,,,,,4028274.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
"101203, 101204",,,774 Albany Street,boston,2118,,,,91337.0,,Medical Office,"Residential Care Facility, ",63.7,,5816615.3,2441370,3375245.3,,,,,,,,,,,,,,,,,,,,,4035841.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
"107234, 107235, 107236, 107237, 107238, 107239, 107240, 107241, 107242, 107243, 107244, 107245, 107246",,,1 Long Island Rd,boston,2171,,,,287460.0,22090,Residential Care Facility,"Medical Office, Multifamily Housing",56.0,,16109728.4,,2993710.6,,,,,,,,,,,,,,,,,,,,,4035842.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
"101894, 106976, 107038",,,43 HAWKINS ST,boston,2114,,,,75408.0,,Residence Hall/Dormitory,"Other, ",104.1,,7852481.4,5812700.1,2039781.3,,,,,,,,,,,,3.83,,,,,,,,,4035981.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
100637,,berklee college of music inc,150 Mass Ave,boston,2215,,,,247560.0,,Residence Hall/Dormitory,", ",92.4,,22869322.9,13778799.8,9090523.4,,,,,,,,,,,,41.25,,,,,,,,,4037704.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
"102162, 102163, 102166, 107013, 107014, 107278",,,249 River Street,boston,2118,,,,100239.0,,Residential Care Facility,"Energy/Power Station, Repair Services (Vehicle, Shoe, Locksmith, etc.)",99.2,,9941584.7,6703148.1,3238436.7,,,,,,,,,,,,,,,,,,,,,4050775.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
"107177, 107178",,,35 Northampton Street,boston,2118,,,,374612.0,,Multifamily Housing,"Parking, Office",71.9,58,26940700.4,4068913,10685227.3,,,,12186561.3,,,,,,,,,,,,,,,,,4052671.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
"106706, 106707, 106708, 106709, 106711, 107091, 4145725, bergeronm@wit.edu, 402024000, wentworth institute, 550 huntington ave., boston, 2115, 550 huntington av, boston, 2115, 22780, College/University, College/University, 316.6, 7213182.7, 659923.8, 6553257.8, 155.29, in compliance, 7 - berdo accepted, No, No, No, Yes, No, No, This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. , 4142215, 107092, 4145727, bergeronm@wit.edu, 402024000, wentworth institute, 550 huntington ave., boston, 2115, 550 huntington av, boston, 2115, 48113, College/University, College/University, in compliance, 7 - berdo accepted, No, No, No, Yes, No, No, This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. , 4142215, 107093, 4145729, bergeronm@wit.edu, 402024000, wentworth institute, 550 huntington ave., boston, 2115, 550 huntington av, boston, 2115, 14394, College/University, College/University, in compliance, 7 - berdo accepted, No, No, No, Yes, No, No, This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. , 4142215, 107094, 4145732, bergeronm@wit.edu, 402024000, wentworth institute, 550 huntington ave., boston, 2115, 550 huntington av, boston, 2115, 45242, College/University, College/University, in compliance, 7 - berdo accepted, No, No, No, Yes, No, No, This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. , 4142215, 107095, 4145734, bergeronm@wit.edu, 402024000, wentworth institute, 550 huntington ave., boston, 2115, 550 huntington av, boston, 2115, 47414, College/University, College/University, in compliance, 7 - berdo accepted, No, No, No, Yes, No, No, This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. , 4142215, 107096, 4145736, bergeronm@wit.edu, 402024000, wentworth institute, 550 huntington ave., boston, 2115, 550 huntington av, boston, 2115, 39636, College/University, College/University, in compliance, 7 - berdo accepted, No, No, No, Yes, No, No, This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. , 4142215, 107097, 4145739, bergeronm@wit.edu, 402024000, wentworth institute, 550 huntington ave., boston, 2115, 550 huntington av, boston, 2115, 12176, College/University, College/University, in compliance, 7 - berdo accepted, No, No, No, Yes, No, No, This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. , 4142215, 107098, 4145740, bergeronm@wit.edu, 402024000, wentworth institute, 550 huntington ave., boston, 2115, 550 huntington av, boston, 2115, 8135, College/University, College/University, in compliance, 7 - berdo accepted, No, No, No, Yes, No, No, This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. , 4142215, 107107",,,550 Huntington Ave.,boston,2115,,,,545927.0,,College/University,"Parking, ",134.6,,73478008.1,66848375,6571962.4,,,,,,,,,,,,13.01,,,,,,,,,4142215.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
104543,,nautica leasehold condo tr,1 Warren St,boston,2129,,,,151044.0,88458,Multifamily Housing,"Parking, ",73.0,61,11032112.6,5559199.8,5472912.8,,,,,,,,,,,,35.81,,,,,,,,,4318098.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
"105097, 105098, 105099, 105100, 105101, 105102, 105103, 105104, 105105, 105106, 105107, 105108, 105109, 105110, 105111, 105112, 105113, 105114",,,"461, 463, 467, 469, 493, 495 Arborway, ",boston,2130,,,,150172.0,,Multifamily Housing,", ",,,,,1344000.4,,,,,,,,,,,,24.24,,,,,,,,,4331167.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
"102491, 102492, 102493, 102494",,,Pier 7 Ninth Street,boston,2129,,,,163453.0,,Multifamily Housing,"Parking, ",29.3,87,4793880.6,,4793880.5,,,,,,,,,,,,18.04,,,,,,,,,4340569.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
"105780, 104374",,mcphs university,179 Longwood Ave,boston,2115,,,,457911.0,,College/University,", ",88.7,,40624728.2,37958904,2665824.3,,,,,,,,,,,,23.59,,,,,,,,,4421410.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
103315,,girls latin academy llc mass llc,380 Talbot Avenue,boston,2124,,,,79399.0,,Multifamily Housing,", ",90.8,18,7209798.1,4621048.9,2588749.2,,,,,,,,,,,,37.71,,,,,,,,,4423486.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
105054,,phillips brooks school,5 Perth Street,boston,2121,,,,48981.0,,Multifamily Housing,"Parking, ",74.5,55,3649793.8,2869182.8,780611.0,,,,,,,,,,,,37.81,,,,,,,,,4423990.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
105449,,roxbury corners llc,1801 Washington Street,boston,2118,,,,65050.0,,Multifamily Housing,"Parking, ",83.6,6,5437953.9,3869778.3,1568175.7,,,,,,,,,,,,72.08,,,,,,,,,4424396.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
100272,,academy homes urban edge lps,1592 Columbus Ave,boston,2119,,,,232026.0,,Multifamily Housing,", ",102.9,47,23885035.5,20290227.3,3594808.1,,,,,,,,,,,,63.69,,,,,,,,,4424465.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
100391,,,20 Amory Avenue,boston,2119,,,,55725.0,,Multifamily Housing,"Parking, ",53.6,88,2987201.6,1479002,1508199.5,,,,,,,,,,,,70.02,,,,,,,,,4425454.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
102778,,egleston crossing ue lp,3033 Washington Street,boston,2119,,,,88524.0,3456,Multifamily Housing,"Parking, ",60.2,55,5328324.6,3173807,2154517.6,,,,,,,,,,,,49.43,,,,,,,,,4425572.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
"106661, 106662",,,180 Columbia Road,boston,2121,,,,70252.0,,Multifamily Housing,", ",,,,,,145342.3,,,,,,,,,,,,,,,,,,,,4426573.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
106660,,,95 Washington Street,boston,2121,,,,59859.0,,Multifamily Housing,", ",155.5,3,9310149.3,8900153.1,409996.2,,,,,,,,,,,,151.16,,,,,,,,,4426596.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
"104168, 104169, 104170, 104171, 104172, 104173, 107058, 107059, 107060, 107061, 107062",,,1855 Washington Street,boston,2118,,,,269622.0,,Multifamily Housing,", ",95.5,26,25754890.0,20708120.2,5046771.1,,,,,,,,,,,,55.59,,,,,,,,,4432704.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
100768,,boston edison company,1165 Massachusetts Avenue,boston,2125,,,,208023.0,,Office,", ",,,,,,,,,,,,,,,,,,,,,,,,,,4964766.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
103586,,harvard hill ue llc,70 Hazelton St,boston,2124,,,,20850.0,,Multifamily Housing,"Parking, ",,,,786360,,,,,,,,,,,,,49.26,,,,,,,,,5861108.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
103124,,friends of excel academy charter schools inc,401 Bremen Street,boston,2128,,,,92853.0,,K-12 School,", ",35.9,86,3337561.2,1864628.1,1472933.1,,,,,,,,,,,,3.52,,,,,,,,,5889770.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
104469,,mission main revitalization,39 Smith St,boston,2120,,,,65684.0,,Office,"Multifamily Housing, Parking",49.4,,3242626.7,2316234.6,926392.1,,,,,,,,,,,,46.53,,,,,,,,,6188683.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
"100732, 100734",,,539 Tremont St.,boston,2116,,,,127619.0,,Performing Arts,", ",28.3,,3610301.1,2754972.2,855328.7,,,,,,,,,,,,10.16,,,,,,,,,6339298.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
"100308, 102973, 107165, 107166",,,210 Massachusetts Avenue,boston,2115,,,,1187924.0,190000,Other,"Office, Parking",84.0,,99776075.5,71733343,27976216.3,,,,,,,,,,,,,,,,,,,,,6344915.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
103410,,harbor point apts co lessee,One Harbor Point Blvd.,boston,2125,,,,1438040.0,8960,Multifamily Housing,"Parking, ",60.8,91,87486281.9,66136196.8,21350085.0,,,,,,,,,,,,56.67,,,,,,,,,6345395.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
"105784, 105785, 105786, 105787, 105788, 105790, 105791, 105792, 105793, 105794, 105795, 105796, 107170",,,54 Pilgrim Road,boston,2215,,,,334200.0,,College/University,", ",,,,22403844.2,8962054.7,,,,,,,,,,,,19.95,,,,,,,,,6345441.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
104152,,madison housing dev llc mass llc,205 Dudley St,boston,2119,,,,46052.0,,Multifamily Housing,"Parking, ",64.2,80,2954647.9,2178486.1,776161.8,,,,,,,,,,,,82.77,,,,,,,,,6347404.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
"105779, 105781, 105782, 105783",,,300 The Fenway,boston,2115,,,,552200.0,334840,College/University,"Parking, ",,,,32224383.2,24164950.9,,,,,,,,,,,,8.51,,,,,,,,,6349839.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
104121,,long-glen rental llc mass llc,10 Long Ave,boston,2134,,,,17425.0,,Multifamily Housing,", ",68.7,97,1197361.1,978471,218890.0,,,,,,,,,,,,40.02,,,,,,,,,6500897.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
"104245, 104246, 104247, 104248, 104249, 104250, 104251, 104252, 104943",,opg mp parcel owner (de) llc,643-653 Summer Street,boston,2210,,,,767210.0,,Office,"Distribution Center, ",12.9,,9890745.0,8107046.8,,,,,,,,,,,,,0.86,,,,,,,,,15224592.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
102866,,everett st crossing lp mass lps,61 Everett Square,boston,2134,,,,61999.0,,Multifamily Housing,", ",13.9,100,861103.5,,861103.5,,,,,,,,,,,,,,,,,,,,,15657370.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
101661,,carol ave apartments llc,6 Carol Avenue,boston,2135,,,,40488.0,,Multifamily Housing,", ",12.7,100,514034.8,,514034.9,,,,,,,,,,,,,,,,,,,,,15657433.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
"101438, 102282",,,1625-1677 Commonwealth Avenue,boston,2135,,,,349168.0,,Multifamily Housing,", ",111.0,1,38744237.4,35110399.3,3633838.0,,,,,,,,,,,,30.09,,,,,,,,,15899808.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
107154,,,600 Melnea Cass Blvd,boston,2120,,,,69817.0,,Multifamily Housing,"Parking, ",41.6,96,2907217.5,1350560.7,1556656.8,,,,,,,,,,,,44.42,,,,,,,,,17384831.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
107570,,,48 Glenville Ave,boston,2134,,,,30752.0,,Multifamily Housing,", ",55.9,92,1718080.7,1291666.1,426414.7,,,,,,,,,,,,41.94,,,,,,,,,18208094.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
104917,,one six ashford l p mass lps,1-6 Ashford Court,boston,2134,,,,40224.0,,Multifamily Housing,", ",46.6,98,1873021.1,1557800,315221.0,,,,,,,,,,,,36.89,,,,,,,,,20023320.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
"107189, 107190",,,450 Walnut Avenue,boston,2130,,,,8000.0,,Office,"Self-Storage Facility, ",156.2,,1249824.0,977717,272107.0,,,,,,,,,,,,,,,,,,,,,20432997.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
106282,,trulli alphonses j trst,35-49 Clark Street,boston,2109,,,,24350.0,,Multifamily Housing,", ",23.4,,570040.5,330600,239440.5,,,,,,,,,,,,,,,,,,,,,20597229.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
101682,,ccf-bvshssf washington 1 llc,175 Washington Street,boston,2135,,,,540060.0,,Multifamily Housing,"Parking, Heated Swimming Pool",32.8,100,17717752.5,7636599.7,10081153.2,,,,,,,,,,,,14.61,,,,,,,,,20805113.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
"101753, 101754, 102612, 102615, 102616, 102617",,,450 Brookline Ave,boston,2215,,,,1641080.0,,Urgent Care/Clinic/Other Outpatient,", ",,,,,,,,,,,,,,,,,,,,,,,,,,20970942.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
"107216, 107217, 107219, 107220, 107221, 107222, 107223, 107225, 107228, 107229, 107230, 107247",,,Moon Island Road,quincy,2171,,,,35515.0,,Other - Public Services,"Self-Storage Facility, Repair Services (Vehicle, Shoe, Locksmith, etc.)",38.1,,1352397.8,,778552.5,,,,,,,,,,,,,,,,,,,,,20997828.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
"101833, 107232",,,98 Moon Island Road,quincy,2171,,,,4116.0,,Office,"Self-Storage Facility, ",100.6,,413944.6,,413944.5,,,,,,,,,,,,,,,,,,,,,20998920.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
"102071, 107000, 107001",,,1216 Dorchester Avenue,boston,2125,,,,100747.0,,Self-Storage Facility,"Office, Repair Services (Vehicle, Shoe, Locksmith, etc.)",67.4,,6787999.9,3819043.1,2968956.9,,,,,,,,,,,,2.61,,,,,,,,,21003659.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
"101835, 101885",,,240 Medford Street,boston,2129,,,,235620.0,,K-12 School,"Social/Meeting Hall, ",62.5,63,14716038.5,11023206.8,3692831.5,,,,,,,,,,,,4.41,,,,,,,,,21006873.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
"103468, 103469",,,65 - 85 E. India Row,boston,2110,,,,813856.0,,Multifamily Housing,", ",48.6,87,39593202.7,25831920.1,13761281.8,,,,,,,,,,,,20.59,,,,,,,,,21399092.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
"107021, 107022, 107023",,,430 Canterbury Street,boston,2131,,,,10762.0,,"Repair Services (Vehicle, Shoe, Locksmith, etc.)","Office, ",25.8,,278051.3,,278051.4,,,,,,,,,,,,,,,,,,,,,21459354.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
"106337, 106338",,tudor place condo trust,118-130 Tudor Street,boston,2127,,,,55000.0,,Multifamily Housing,", ",1.7,100,92349.2,,92349.2,,,,,,,,,,,,41.86,,,,,,,,,21897161.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
"102811, 102813, 102814, 102815, 102816, 102817, 102818, 102819, 102820, 102821",,,120 Boylston St.,boston,2116,,,,1637185.0,,College/University,", ",65.1,,106649831.3,3676825.7,58693019.3,,,,44175130.3,,,,,,,,111.08,,,,,,,,,22012100.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
"107183, 107183, 107184, 107185, 107186, 107187, 107188, 107191, 107192, 107193, 107194, 107195, 107196, 107197",,,Morton St. and Canterbury St.,boston,2124,,,,95581.0,,"Repair Services (Vehicle, Shoe, Locksmith, etc.)","Other - Public Services, Self-Storage Facility",105.6,,10089355.4,6017975.9,1926417.9,,,,,,,,,,,,,,,,,,,,,22121298.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
106007,,sumark associates llc,1910-1920 Centre Street,boston,2132,,,,23900.0,,Other,"Bank Branch, Outpatient Rehabilitation/Physical Therapy",,,,,832537.9,,,,,,,,,,,,2.08,,,,,,,,,22487033.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
"100382, 100383",,,64-68 & 70-74 American Legion Highway,boston,2124,,,,52188.0,,Multifamily Housing,", ",113.4,17,5915639.5,5353239.5,562400.0,,,,,,,,,,,,47.76,,,,,,,,,22816898.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
"100379, 100381",,,64-72 Iffley Road & 449-451 Walnut Ave,boston,2124,,,,50856.0,,Multifamily Housing,", ",83.2,46,4233465.9,3628839,604626.9,,,,,,,,,,,,58.19,,,,,,,,,22907790.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
"100774, 100775, 100776, 100777, 100778, 100779, 100780, 100781, 100782, 100783, 100784, 100785, 100786",,,1 Trotter Court,boston,2118,,,,259055.0,,Multifamily Housing,", ",125.2,3,32441107.1,28293603.2,4147504.4,,,,,,,,,,,,18.52,,,,,,,,,23196619.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
101252,,boston university trst of,96-100 Mountfort Street,boston,2215,,,,26743.0,,Multifamily Housing,", ",72.2,62,1930404.5,1635900.5,294504.0,,,,,,,,,,,,23.1,,,,,,,,,23311144.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
"102843, 102844",,,232 Centre St,boston,2124,,,,32567.0,,K-12 School,", ",43.5,71,1416054.8,770706.9,645348.1,,,,,,,,,,,,21.55,,,,,,,,,23384193.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
"105951, 105952, 105953, 105954",,starvo development corp,11 Wyman Street,boston,2130,,,,47268.0,,Multifamily Housing,", ",26.3,100,1243543.4,690100,553443.5,,,,,,,,,,,,16.93,,,,,,,,,23396985.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
101672,,cathederal church of st paul,138 Tremont St,boston,2111,,,,48925.0,,Worship Facility,", ",70.0,,3426069.9,1598634.4,1827435.5,,,,,,,,,,,,13.18,,,,,,,,,23396992.0,This is a campus comprised of multiple buildings. Compliance is recorded at the building level. See the BERDO ID column to view the BERDO IDs associated with this campus,,,
